78.1897 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
79.2471 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x10f86c590>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=(1920, 1080), stereo=False, units=u'norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
79.2471 	EXP 	window1: recordFrameIntervals = False
79.4149 	EXP 	window1: recordFrameIntervals = True
79.5322 	WARNING 	t of last frame was 20.19ms (=1/49)
79.6318 	WARNING 	t of last frame was 19.82ms (=1/50)
79.6986 	WARNING 	t of last frame was 19.88ms (=1/50)
79.9962 	EXP 	window1: recordFrameIntervals = False
80.2729 	EXP 	Created text_11 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_11', opacity=1.0, ori=0, pos=array([-0.3,  0. ]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
80.3808 	EXP 	Created image_15 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='Alien21.png', interpolate=True, mask=None, maskParams=None, name='image_15', opacity=1.0, ori=0.0, pos=array([ 0.5,  0. ]), size=array([ 0.25416667,  0.54444444]), texRes=128, units=u'norm', win=Window(...))
80.4632 	EXP 	Set  sound=reminder_bi.wav
80.4633 	EXP 	Set Sound  volume=1.000
80.4719 	EXP 	Created TA_first = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='TA_first', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
80.5323 	EXP 	Set  sound=A
80.5324 	EXP 	Set Sound  volume=1.000
80.5416 	EXP 	Created fam_trials_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'Alien21.png', interpolate=True, mask=None, maskParams=None, name='fam_trials_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.25416667,  0.54444444]), texRes=128, units=u'norm', win=Window(...))
80.5772 	EXP 	Set  sound=A
80.5773 	EXP 	Set Sound  volume=1.000
80.5865 	EXP 	Created alien = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Alien24.png', interpolate=True, mask=None, maskParams=None, name='alien', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.25      ,  0.54444444]), texRes=128, units=u'norm', win=Window(...))
80.6079 	EXP 	Created treminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='treminder_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Now press the button when you hear this!', units=u'norm', win=Window(...), wrapWidth=1)
80.6135 	EXP 	Set  sound=reminder_1C.wav
80.6137 	EXP 	Set Sound  volume=1.000
80.6260 	EXP 	window1: blendMode = 'avg'
80.6457 	EXP 	text_11: autoDraw = True
80.6457 	EXP 	image_15: autoDraw = True
80.6493 	EXP 	window1: blendMode = 'avg'
80.6589 	EXP 	window1: blendMode = 'avg'
80.6699 	EXP 	window1: blendMode = 'avg'
80.6818 	EXP 	window1: blendMode = 'avg'
80.6944 	EXP 	window1: blendMode = 'avg'
80.7053 	EXP 	window1: blendMode = 'avg'
80.7216 	EXP 	window1: blendMode = 'avg'
80.7332 	EXP 	window1: blendMode = 'avg'
80.7420 	EXP 	window1: blendMode = 'avg'
80.7532 	EXP 	window1: blendMode = 'avg'
80.7703 	EXP 	window1: blendMode = 'avg'
80.7835 	EXP 	window1: blendMode = 'avg'
80.7924 	EXP 	window1: blendMode = 'avg'
80.8040 	EXP 	window1: blendMode = 'avg'
80.8181 	EXP 	window1: blendMode = 'avg'
80.8311 	EXP 	window1: blendMode = 'avg'
80.8480 	EXP 	window1: blendMode = 'avg'
80.8646 	EXP 	window1: blendMode = 'avg'
80.8831 	EXP 	window1: blendMode = 'avg'
80.8978 	EXP 	window1: blendMode = 'avg'
80.9168 	EXP 	window1: blendMode = 'avg'
80.9330 	EXP 	window1: blendMode = 'avg'
80.9487 	EXP 	window1: blendMode = 'avg'
80.9648 	EXP 	window1: blendMode = 'avg'
80.9807 	EXP 	window1: blendMode = 'avg'
80.9976 	EXP 	window1: blendMode = 'avg'
81.0168 	EXP 	window1: blendMode = 'avg'
81.0331 	EXP 	window1: blendMode = 'avg'
81.0489 	EXP 	window1: blendMode = 'avg'
81.0646 	EXP 	window1: blendMode = 'avg'
81.0810 	EXP 	window1: blendMode = 'avg'
81.1000 	EXP 	window1: blendMode = 'avg'
81.1157 	EXP 	window1: blendMode = 'avg'
81.1315 	EXP 	window1: blendMode = 'avg'
81.1480 	EXP 	window1: blendMode = 'avg'
81.1647 	EXP 	window1: blendMode = 'avg'
81.1835 	EXP 	window1: blendMode = 'avg'
81.1993 	EXP 	window1: blendMode = 'avg'
81.2150 	EXP 	window1: blendMode = 'avg'
81.2317 	EXP 	window1: blendMode = 'avg'
81.2472 	EXP 	window1: blendMode = 'avg'
81.2644 	EXP 	window1: blendMode = 'avg'
81.2837 	EXP 	window1: blendMode = 'avg'
81.2992 	EXP 	window1: blendMode = 'avg'
81.3152 	EXP 	window1: blendMode = 'avg'
81.3328 	EXP 	window1: blendMode = 'avg'
81.3489 	EXP 	window1: blendMode = 'avg'
81.3642 	EXP 	window1: blendMode = 'avg'
81.3828 	EXP 	window1: blendMode = 'avg'
81.3997 	EXP 	window1: blendMode = 'avg'
81.4171 	EXP 	window1: blendMode = 'avg'
81.4330 	EXP 	window1: blendMode = 'avg'
81.4488 	EXP 	window1: blendMode = 'avg'
81.4652 	EXP 	window1: blendMode = 'avg'
81.4809 	EXP 	window1: blendMode = 'avg'
81.4985 	EXP 	window1: blendMode = 'avg'
81.5180 	EXP 	window1: blendMode = 'avg'
81.5328 	EXP 	window1: blendMode = 'avg'
81.5487 	EXP 	window1: blendMode = 'avg'
81.5648 	EXP 	window1: blendMode = 'avg'
81.5809 	EXP 	window1: blendMode = 'avg'
81.5979 	EXP 	window1: blendMode = 'avg'
81.6175 	EXP 	window1: blendMode = 'avg'
81.6330 	EXP 	window1: blendMode = 'avg'
81.6492 	EXP 	window1: blendMode = 'avg'
81.6646 	EXP 	window1: blendMode = 'avg'
81.6810 	EXP 	window1: blendMode = 'avg'
81.7011 	EXP 	window1: blendMode = 'avg'
81.7162 	EXP 	window1: blendMode = 'avg'
81.7328 	EXP 	window1: blendMode = 'avg'
81.7491 	EXP 	window1: blendMode = 'avg'
81.7647 	EXP 	window1: blendMode = 'avg'
81.7839 	EXP 	window1: blendMode = 'avg'
81.7996 	EXP 	window1: blendMode = 'avg'
81.8155 	EXP 	window1: blendMode = 'avg'
81.8316 	EXP 	window1: blendMode = 'avg'
81.8490 	EXP 	window1: blendMode = 'avg'
81.8649 	EXP 	window1: blendMode = 'avg'
81.8846 	EXP 	window1: blendMode = 'avg'
81.9001 	EXP 	window1: blendMode = 'avg'
81.9152 	EXP 	window1: blendMode = 'avg'
81.9316 	EXP 	window1: blendMode = 'avg'
81.9474 	EXP 	window1: blendMode = 'avg'
81.9649 	EXP 	window1: blendMode = 'avg'
81.9841 	EXP 	window1: blendMode = 'avg'
82.0006 	EXP 	window1: blendMode = 'avg'
82.0160 	EXP 	window1: blendMode = 'avg'
82.0321 	EXP 	window1: blendMode = 'avg'
82.0484 	EXP 	window1: blendMode = 'avg'
82.0644 	EXP 	window1: blendMode = 'avg'
82.0840 	EXP 	window1: blendMode = 'avg'
82.0994 	EXP 	window1: blendMode = 'avg'
82.1174 	EXP 	window1: blendMode = 'avg'
82.1332 	EXP 	window1: blendMode = 'avg'
82.1489 	EXP 	window1: blendMode = 'avg'
82.1647 	EXP 	window1: blendMode = 'avg'
82.1809 	EXP 	window1: blendMode = 'avg'
82.1987 	EXP 	window1: blendMode = 'avg'
82.2172 	EXP 	window1: blendMode = 'avg'
82.2332 	EXP 	window1: blendMode = 'avg'
82.2499 	EXP 	window1: blendMode = 'avg'
82.2653 	EXP 	window1: blendMode = 'avg'
82.2811 	EXP 	window1: blendMode = 'avg'
82.2979 	EXP 	window1: blendMode = 'avg'
82.3179 	EXP 	window1: blendMode = 'avg'
82.3330 	EXP 	window1: blendMode = 'avg'
82.3495 	EXP 	window1: blendMode = 'avg'
82.3653 	EXP 	window1: blendMode = 'avg'
82.3816 	EXP 	window1: blendMode = 'avg'
82.4001 	EXP 	window1: blendMode = 'avg'
82.4186 	EXP 	window1: blendMode = 'avg'
82.4337 	EXP 	window1: blendMode = 'avg'
82.4486 	EXP 	window1: blendMode = 'avg'
82.4656 	EXP 	window1: blendMode = 'avg'
82.4829 	EXP 	window1: blendMode = 'avg'
82.5008 	EXP 	window1: blendMode = 'avg'
82.5167 	EXP 	window1: blendMode = 'avg'
82.5326 	EXP 	window1: blendMode = 'avg'
82.5486 	EXP 	window1: blendMode = 'avg'
82.5650 	EXP 	window1: blendMode = 'avg'
82.5818 	EXP 	window1: blendMode = 'avg'
82.6015 	EXP 	window1: blendMode = 'avg'
82.6163 	EXP 	window1: blendMode = 'avg'
82.6321 	EXP 	window1: blendMode = 'avg'
82.6487 	EXP 	window1: blendMode = 'avg'
82.6652 	EXP 	window1: blendMode = 'avg'
82.6842 	EXP 	window1: blendMode = 'avg'
82.7003 	EXP 	window1: blendMode = 'avg'
82.7160 	EXP 	window1: blendMode = 'avg'
82.7322 	EXP 	window1: blendMode = 'avg'
82.7484 	EXP 	window1: blendMode = 'avg'
82.7651 	EXP 	window1: blendMode = 'avg'
82.7842 	EXP 	window1: blendMode = 'avg'
82.8009 	EXP 	window1: blendMode = 'avg'
82.8153 	EXP 	window1: blendMode = 'avg'
82.8319 	EXP 	window1: blendMode = 'avg'
82.8491 	EXP 	window1: blendMode = 'avg'
82.8678 	EXP 	window1: blendMode = 'avg'
82.8841 	EXP 	window1: blendMode = 'avg'
82.9006 	EXP 	window1: blendMode = 'avg'
82.9157 	EXP 	window1: blendMode = 'avg'
82.9314 	EXP 	window1: blendMode = 'avg'
82.9490 	EXP 	window1: blendMode = 'avg'
82.9652 	EXP 	window1: blendMode = 'avg'
82.9845 	EXP 	window1: blendMode = 'avg'
83.0002 	EXP 	window1: blendMode = 'avg'
83.0159 	EXP 	window1: blendMode = 'avg'
83.0319 	EXP 	window1: blendMode = 'avg'
83.0483 	EXP 	window1: blendMode = 'avg'
