23.1184 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
26.7657 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

26.7658 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1100e6590>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=(1920, 1080), stereo=False, units=u'norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
26.7658 	EXP 	window1: recordFrameIntervals = False
26.9328 	EXP 	window1: recordFrameIntervals = True
26.9670 	WARNING 	t of last frame was 20.45ms (=1/48)
27.0002 	WARNING 	t of last frame was 20.16ms (=1/49)
27.1670 	EXP 	window1: recordFrameIntervals = True
27.4391 	EXP 	Created text_11 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_11', opacity=1.0, ori=0, pos=array([-0.3,  0. ]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
27.5444 	EXP 	Created image_15 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='Alien21.png', interpolate=True, mask=None, maskParams=None, name='image_15', opacity=1.0, ori=0.0, pos=array([ 0.5,  0. ]), size=array([ 0.25416667,  0.54444444]), texRes=128, units=u'norm', win=Window(...))
27.6229 	EXP 	Set  sound=reminder_du.wav
27.6229 	EXP 	Set Sound  volume=1.000
27.6328 	EXP 	Created TA_first = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='TA_first', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
27.6890 	EXP 	Set  sound=A
27.6891 	EXP 	Set Sound  volume=1.000
27.7009 	EXP 	Created fam_trials_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'Alien21.png', interpolate=True, mask=None, maskParams=None, name='fam_trials_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.25416667,  0.54444444]), texRes=128, units=u'norm', win=Window(...))
27.7365 	EXP 	Set  sound=A
27.7366 	EXP 	Set Sound  volume=1.000
27.7485 	EXP 	Created alien = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Alien24.png', interpolate=True, mask=None, maskParams=None, name='alien', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.25      ,  0.54444444]), texRes=128, units=u'norm', win=Window(...))
27.7675 	EXP 	Created treminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='treminder_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Now press the button when you hear this!', units=u'norm', win=Window(...), wrapWidth=1)
27.7703 	EXP 	Set  sound=reminder_1C.wav
27.7703 	EXP 	Set Sound  volume=1.000
27.7760 	EXP 	window1: blendMode = 'avg'
27.7931 	WARNING 	t of last frame was 626.33ms (=1/1)
27.7931 	EXP 	text_11: autoDraw = True
27.7931 	EXP 	image_15: autoDraw = True
27.7987 	EXP 	window1: blendMode = 'avg'
27.8104 	EXP 	window1: blendMode = 'avg'
27.8242 	EXP 	window1: blendMode = 'avg'
27.8357 	EXP 	window1: blendMode = 'avg'
27.8477 	EXP 	window1: blendMode = 'avg'
27.8592 	EXP 	window1: blendMode = 'avg'
27.8705 	EXP 	window1: blendMode = 'avg'
27.8845 	EXP 	window1: blendMode = 'avg'
27.8962 	EXP 	window1: blendMode = 'avg'
27.9067 	EXP 	window1: blendMode = 'avg'
27.9213 	EXP 	window1: blendMode = 'avg'
27.9337 	EXP 	window1: blendMode = 'avg'
27.9458 	EXP 	window1: blendMode = 'avg'
27.9574 	EXP 	window1: blendMode = 'avg'
27.9700 	EXP 	window1: blendMode = 'avg'
