18.6117 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
20.7909 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

20.7910 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x10decb590>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=(1920, 1080), stereo=False, units=u'norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
20.7910 	EXP 	window1: recordFrameIntervals = False
20.9548 	EXP 	window1: recordFrameIntervals = True
21.8894 	EXP 	window1: recordFrameIntervals = True
22.1584 	EXP 	Created text_11 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_11', opacity=1.0, ori=0, pos=array([-0.3,  0. ]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
22.2667 	EXP 	Created image_15 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='Alien21.png', interpolate=True, mask=None, maskParams=None, name='image_15', opacity=1.0, ori=0.0, pos=array([ 0.5,  0. ]), size=array([ 0.25416667,  0.54444444]), texRes=128, units=u'norm', win=Window(...))
22.3240 	EXP 	Set  sound=reminder_bi.wav
22.3240 	EXP 	Set Sound  volume=1.000
22.3342 	EXP 	Created TA_first = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='TA_first', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
22.3817 	EXP 	Set  sound=A
22.3818 	EXP 	Set Sound  volume=1.000
22.3915 	EXP 	Created fam_trials_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'Alien21.png', interpolate=True, mask=None, maskParams=None, name='fam_trials_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.25416667,  0.54444444]), texRes=128, units=u'norm', win=Window(...))
22.4225 	EXP 	Set  sound=A
22.4225 	EXP 	Set Sound  volume=1.000
22.4331 	EXP 	Created alien = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Alien24.png', interpolate=True, mask=None, maskParams=None, name='alien', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.25      ,  0.54444444]), texRes=128, units=u'norm', win=Window(...))
22.4544 	EXP 	Created treminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='treminder_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Now press the button when you hear this!', units=u'norm', win=Window(...), wrapWidth=1)
22.4558 	EXP 	Set  sound=reminder_1C.wav
22.4559 	EXP 	Set Sound  volume=1.000
22.4629 	EXP 	window1: blendMode = 'avg'
22.4833 	WARNING 	t of last frame was 594.12ms (=1/1)
22.4833 	EXP 	text_11: autoDraw = True
22.4833 	EXP 	image_15: autoDraw = True
22.4873 	EXP 	window1: blendMode = 'avg'
22.4966 	EXP 	window1: blendMode = 'avg'
22.5071 	EXP 	window1: blendMode = 'avg'
22.5198 	EXP 	window1: blendMode = 'avg'
22.5288 	EXP 	window1: blendMode = 'avg'
22.5400 	EXP 	window1: blendMode = 'avg'
22.5512 	EXP 	window1: blendMode = 'avg'
22.5665 	EXP 	window1: blendMode = 'avg'
22.5794 	EXP 	window1: blendMode = 'avg'
22.5891 	EXP 	window1: blendMode = 'avg'
22.6021 	EXP 	window1: blendMode = 'avg'
22.6117 	EXP 	window1: blendMode = 'avg'
22.6229 	EXP 	window1: blendMode = 'avg'
22.6364 	EXP 	window1: blendMode = 'avg'
22.6514 	EXP 	window1: blendMode = 'avg'
22.6633 	EXP 	window1: blendMode = 'avg'
22.6762 	EXP 	window1: blendMode = 'avg'
22.6912 	EXP 	window1: blendMode = 'avg'
22.7070 	EXP 	window1: blendMode = 'avg'
22.7232 	EXP 	window1: blendMode = 'avg'
22.7424 	EXP 	window1: blendMode = 'avg'
22.7594 	EXP 	window1: blendMode = 'avg'
22.7757 	EXP 	window1: blendMode = 'avg'
22.7914 	EXP 	window1: blendMode = 'avg'
22.8070 	EXP 	window1: blendMode = 'avg'
22.8257 	EXP 	window1: blendMode = 'avg'
22.8405 	EXP 	window1: blendMode = 'avg'
22.8591 	EXP 	window1: blendMode = 'avg'
22.8747 	EXP 	window1: blendMode = 'avg'
22.8916 	EXP 	window1: blendMode = 'avg'
22.9070 	EXP 	window1: blendMode = 'avg'
22.9258 	EXP 	window1: blendMode = 'avg'
22.9417 	EXP 	window1: blendMode = 'avg'
22.9575 	EXP 	window1: blendMode = 'avg'
22.9741 	EXP 	window1: blendMode = 'avg'
22.9923 	WARNING 	t of last frame was 20.24ms (=1/49)
22.9931 	EXP 	window1: blendMode = 'avg'
23.0085 	EXP 	window1: blendMode = 'avg'
23.0241 	EXP 	window1: blendMode = 'avg'
23.0402 	EXP 	window1: blendMode = 'avg'
